record_id,headword_raw,headword_candidate,normalized,language,entry_type,part_of_speech,part_of_speech_raw,gender_or_article_raw,source_marker,source_marker_interpretation,historical_gloss_raw,source_id,source_year,source_url,source_line_start,source_page_approx,ocr_confidence,review_priority,duplicate_headword_pos_count,existing_master,verification_status,human_review_required,notes
kha-n1906-000065,Arwat,arwat,arwat,kha,word,adverb,adv,,,,"twice, two fokls (of string).",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,746,10,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000066,Asbab,asbab,asbab,kha,word,noun,n,ka,*,source-marked-loan-or-foreign,"luggage. *Asha,r, ka, n. preserved fruits or vegetables, chutney.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,748,10,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000067,Asir,asir,asir,kha,word,noun,n,ka,,,a toll at Lakhat Bazar in Kliyrim. [^Imit. ka dan ka asir.],nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,752,10,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000068,Astor,astor,astor,kha,word,noun,n,ka,,,"the plastering with lime. At, V. to swell, to bulge out, to harbour ill feelings.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,755,10,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000069,Ata,ata,ata,kha,word,noun,n,w,*,source-marked-loan-or-foreign,flour.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,759,10,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000070,Atad,atad,atad,kha,word,noun,n,ka,*,source-marked-loan-or-foreign,a compound of a house.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,761,10,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000071,At-bylleu,at-bylleu,at-bylleu,kha,compound,verb,v,,,,to swell as if affected with nettle-rash.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,763,10,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000072,Atbylliang,atbylliang,atbylliang,kha,word,noun,n,kaha,,,"swelling as if caused by a lash of a whip. At-khu, V. to be envious of. jAtkpoh, V, to have flatulence. [Imit. atkpoh-atsnier.] At-kuda, V. to be formed into a notch. ""^Atiar, ka, n. instrument, weapon {Hind. Hatiar).",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,765,10,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000073,Atjalyngkhiang,atjalyngkhiang,atjalyngkhiang,kha,word,noun,n,ka,,,"a glandular swelling. Al Vl "" ' \^'"" scoltlingj unlucky, obstinate. A j-11 • °' [ V, io swell all over. Atlbmg, )",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,775,10,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000074,Atlyngkding,atlyngkding,atlyngkding,kha,word,verb,v,,,,to swell (of the abdomen).,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,782,10,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000075,Atmiang,atmiang,atmiang,kha,word,verb,v,,,,to have the mumps.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,784,10,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000076,At-mytung,at-mytung,at-mytung,kha,compound,verb,v,,,,"to swell prominently, same aa At-mttmg. Atnud, xi. to feel revengeful, to envy.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,786,10,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000077,At-pateng-pateng,at-pateng-pateng,at-pateng-pateng,kha,reduplication,verb,v,,,,to form swellings here and there.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,790,10,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000078,At-phyllung,at-phyllung,at-phyllung,kha,compound,verb,v,,,,to roll in waves.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,792,10,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000079,Atsohkhliang,atsohkhliang,atsohkhliang,kha,word,verb,v,,,,to have an excrescence on the body.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,794,10,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000080,Ator,ator,ator,kha,word,noun,n,ka,*,source-marked-loan-or-foreign,sweet scent.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,796,10,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000081,Atoskhana,atoskhana,atoskhana,kha,word,noun,n,u,*,source-marked-loan-or-foreign,"chimney. * Hindi. AT-TOP BANG At-top, V. to be dropsical. Awa], / j^^^ ^^ voice, sound. ""Aw at, ) Aw-aw, (ml-), ad. importunately (crave) . [As, "" u ud aw-aw kum u b'ym ioli ka ja ba'n bam ruli.""]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,798,10,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000082,Awria,awria,awria,kha,word,adjective,a,,,,"licentious. B. B, the second letter in tbe Kliasi alphabet.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,812,10,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000083,Ba,ba,ba,kha,word,conjunction,conj,,,,"that, for, inasmuch as, since. 2. As a 'prefix^ it forms Adj.^ as, ict^bha. 3. As a suffix, it forms a Relative Pron., as, Imba, uba, etc. 4. V. to flash, to light [as, "" ka leilieh ka &«.""] 'ba {abbrev. of kba), n, n, paddy, as, u '&a-lum= highland rice.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,816,11,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000084,Babe,babe,babe,kha,word,verb,v,,,,"to rue, to repent.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,826,11,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000085,Babha,babha,babha,kha,word,adjective,a,,^,,good. \Im%t. babha-bamiat.],nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,828,11,0.950,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000086,Baborshi,baborshi,baborshi,kha,word,noun,n,,*,source-marked-loan-or-foreign,"a cook. /tBabu, u^ n. a Baboo, a native gentleman, a writer, a school master. \^lmit. u Babu-phubu.]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,830,11,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000087,Bak,bak,bak,kha,word,adverb,ad,,,,"away, sharp [as, "" u la leit noh hah sha ing.""]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,835,11,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000088,Bak-bak,bak-bak,bak-bak,kha,reduplication,adverb,ad,,,,"heedlessly [as, "" u la laid baJc-bak khiem kyrtiang dien.""]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,837,11,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000089,Bakha,bakha,bakha,kha,word,noun,n,,,,"a son or daughter of a maternal uncle or paternal aunt. ' Bakhor, Ut n. gunpowder.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,840,11,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000090,Bakhraw,bakhraw,bakhraw,kha,word,adjective,a,,,,"large, big, great ; — w, n. a dignitary, a noble. s/Bakhraw-batri, u, n. a noble, a person of high family.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,843,11,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000091,Bak-jingbak,bak-jingbak,bak-jingbak,kha,compound,adverb,ad,,,,"in spite of opposition, persistently [as, "" u shu phet lyndet bah-jingbah khlem kren ia nga.""]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,847,11,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000092,Bakla,bakla,bakla,kha,word,verb,v,,",",,"to err, to make a mistake, \lmit. bakla-bakli.]",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,850,11,0.950,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000093,Bad,bad,bad,kha,word,conjunction,conj,,,,"and ; — prep, with. Bdd, V. to exclude, to make an exception.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,852,11,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000094,Baden,baden,baden,kha,word,noun,n,ka,,,"an irrigated rice field. Ba-ding, t\ to light with a torch or lamp.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,856,11,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000095,Badon-ba-em,badon-ba-em,badon-ba-em,kha,compound,noun,n,,,,a well-to-do person.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,860,11,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000096,Bang,bang,bang,kha,word,adjective,a,,,,"tasty, savoury, palatable; — Jca^ n. a piece of bamboo with which the Bengalis carry loads by throwing it across the shoulder. * Hindi. J t Bengali. BAFI BAJAWALLA Bab, V. to carry on one's back, to bear ;— ?/, n. an elder brother {voc. case, and a term of respect) ; — a, great, big (generally joined AYith a Noun in its abbreviated form, as, 'maw6«/^, 'rad^^A, etc.).",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,862,11,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000097,'ba-hab,'ba-hab,'ba-hab,kha,compound,noun,n,w,,,same as 'ba-pyntbor.,nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,877,12,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000098,Bah -bang,bah -bang,bah -bang,kha,phrase,verb,v,,,,"to carry loads witli a stick across the shoulder, like the Bengalis.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,879,12,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
kha-n1906-000099,Bahkhala,bahkhala,bahkhala,kha,word,verb,v,,,,"to be answerable for, to be responsible for.",nissor-1906-kha-en,1906,https://archive.org/download/khasienglishdict00singrich/khasienglishdict00singrich_djvu.txt,882,12,0.975,1,1,no,pending,yes,Automatically extracted from the complete 1906 public-domain OCR. Historical spelling/meaning/POS must be checked against the scan and modern Khasi usage.
