record_id,headword_candidate,normalized,part_of_speech,entry_type,historical_gloss_raw,source_page_approx,ocr_confidence,review_priority,existing_master,verification_status,human_review_required
kha-n1906-003558,soh-ryngkham,soh-ryngkham,noun,compound,"a very small eatable fruit of a shrub. Suhsat } ^"" ^^ ^""*^ entangled, to be in trouble. Soh-shang, z^, n, a sour red fruit about the size of an apricot. 210 SOH-SHANGLEW """,231,0.975,1,no,pending,yes
kha-n1906-003538,soh-shang sohniamtra,soh-shang sohniamtra,noun,phrase,"an orange. (Same as so7i myntra.) Soh-ot, 11, n. an acorn wliicli is eaten by the people.",230,0.975,1,no,pending,yes
kha-n1906-003503,sohblei,sohblei,noun,word,"a sacrificer or Puja maker, who is held sacred for the time being.",228,0.975,1,no,pending,yes
kha-n1906-003537,sohiiiangriang,sohiiiangriang,noun,word,a fruit of the lemon kind and of a sweetish taste. 209 S0H5;iAMtRA ',230,0.975,1,no,pending,yes
kha-n1906-003508,sohkhalit,sohkhalit,adverb,word,"by a lucky turn of events, per chance, [as, "" soh- khalit lashai la jop ki Jap ia ki Eus.""]",228,0.975,1,no,pending,yes
kha-n1906-003509,sohkhaw,sohkhaw,noun,word,a grain of rice ; — ka ha'm sohkhdw (phr.) useless.,228,0.975,1,no,pending,yes
kha-n1906-003510,sohkhaw-ryndang,sohkhaw-ryndang,noun,compound,the throat.,228,0.975,1,no,pending,yes
kha-n1906-003512,sohkhia,sohkhia,noun,word,"a, cucumber ; the dewlap of a cow.",228,0.975,1,no,pending,yes
kha-n1906-003513,sohkhliang,sohkhliang,noun,word,"a scar. Sohkhlur, w, w. a small sour fruit about the size of a pea. Sohkhroh, "") -n. j i. - ^ i Sohkhruhi > ^' P^^*^^' ^^'^^^o pockmarks.",228,0.975,1,no,pending,yes
kha-n1906-003514,sohkhruh-sohkhr,sohkhruh-sohkhr,adjective,compound,"rugged, rough.",228,0.975,1,no,pending,yes
kha-n1906-003515,sohkhrut-sohkhret,sohkhrut-sohkhret,adjective,compound,"not smooth, rough. Sohkhyllum, «, n. a sour fruit resembling a guava.",228,0.975,1,no,pending,yes
kha-n1906-003516,sohkjup,sohkjup,noun,word,the flower of a hedge shrub containing honey- juice.,228,0.975,1,no,pending,yes
kha-n1906-003517,sohkpu,sohkpu,noun,word,bread fruit.,229,0.975,1,no,pending,yes
kha-n1906-003527,sohma,sohma,noun,word,"small grain-like fruits growing in bunches, the out-* side of which is covered with a sour white substance resembling hoarfrost, (it is used as a medicine in dysentery).",229,0.975,1,no,pending,yes
kha-n1906-003530,sohmliih,sohmliih,noun,word,Indian plum.,230,0.975,1,no,pending,yes
kha-n1906-003531,sohmrit,sohmrit,noun,word,black pepper.,230,0.975,1,no,pending,yes
kha-n1906-003532,sohmyngken,sohmyngken,noun,word,"chilli, red pepper. Soh-myngng6r, u, n, a shaddock or pomel.",230,0.975,1,no,pending,yes
kha-n1906-003547,sohphlang,sohphlang,noun,word,"an edible root, {Bot. Fleming ia vesliia).",230,0.975,1,no,pending,yes
kha-n1906-003548,sohphoh,sohphoh,noun,word,"a wild apple, a crab, {Bot. Ptjni^s granulata).",230,0.975,1,no,pending,yes
kha-n1906-003549,sohphoh-nongkhhiw,sohphoh-nongkhhiw,noun,compound,pear.,231,0.975,1,no,pending,yes
kha-n1906-003539,sohpyrdali,sohpyrdali,verb,word,to cling to a thing as a liulook does to a branch of a tree ; to hold the hands at the back of the head.,230,0.975,1,no,pending,yes
kha-n1906-000470,sohr,sohr,adjective,word,"""] Khai, V. to pluck with the nail.",31,0.975,1,no,pending,yes
kha-n1906-003556,sohra,sohra,noun,word,Cherra punji ; — a. bearing scanty fruits.,231,0.975,1,no,pending,yes
kha-n1906-003562,sohs'iem,sohs'iem,noun,word,"an alien, a foreigner. [Imit. u sohsyiem-u sohtaug.] a small species of orange but not so sweet. Soh-sning, ) „ „ ^« Soh-stap, S ""• ""■ ^"" ^""^^ 6oh-trun, w, n. a pine-apple. Soh-tyngkoh, v, to limp. Soh-tyntoi, w, n, a tamarind. Soi, V. to sign a name ; to pare with an adze or hoe ;— <j^. lasting, durable ; — u, n. a long pole used in propelling boats. IS6in, (laid-) ad. straight on, without difficulty, [as, "" ka lieng ka laid belt soin ynda lapyllait na ka lyngkor.""] Soit, (leit-), ad. away, [as, "" ynda kumta u sa leit noh soit sha la iing.""]",231,0.975,1,no,pending,yes
kha-n1906-003561,sohshnong,sohshnong,noun,word,"one who is not a citizen oE a State or Tillage, a stranger, an alien. \_Imit, soh shnong-sohthaw.] Sohshur, w, w. a wild pear.",231,0.975,1,no,pending,yes
kha-n1906-003560,sohshtin,sohshtin,noun,word,a strawberry.,231,0.975,1,no,pending,yes
kha-n1906-003618,soitd,soitd,noun,word,""" Sule, V. to be useful ; to be fit.",235,0.975,1,no,pending,yes
kha-n1906-003502,song,song,verb,word,"to pack, to tie up ; — ka, n. the horn (trumpet), a bundle. Soh, V, to cling, to adhere, to bear fruit;— «, w* a fruit. [Imit. u soh-u pdi, u soh-u syntiew.] goh-amirphor, w, n, a fabulous fairy fruit* 207 SOH.BAINGON SOH-JEW •Soh-baingon, «, n, brinjal. Soh-ben, m, n, a very palatable fruit eaten after being cooked, and resembling in shape the core of a mangoe-fruitlstone.",228,0.975,1,no,pending,yes
kha-n1906-003565,sop-bajar,sop-bajar,verb,compound,"to thatch a house by putting another layer of grasS over the old one ; a form of putting thatching-grass on the roof* Sop-jat,",232,0.975,1,no,pending,yes
kha-n1906-003567,sop-sarang,sop-sarang,verb,compound,"to become rusty. Sop-sieh, V. to repair an old thatching by spreading grass where necessary.",232,0.975,1,no,pending,yes
kha-n1906-003568,sopti,sopti,noun,word,"a coat. [Imit. sopti-sopjat.] S5r, ka, n, a station, an enlightened town ; — ad. noiselessly, steal- thily, (as, "" ka miaw ka par sbr ba'n thap kern ia ka khndi."")",232,0.975,1,no,pending,yes
kha-n1906-003571,sordar,sordar,noun,word,"a sirdar, a village headman. S*or, V. to crack. Same as syor.",232,0.975,1,no,pending,yes
kha-n1906-003572,sorjamin,sorjamin,noun,word,local enquiry.,232,0.975,1,no,pending,yes
kha-n1906-003569,sorkdr,sorkdr,noun,word,a Government.,232,0.950,1,no,pending,yes
kha-n1906-003570,sorki,sorki,noun,word,mortar.,232,0.975,1,no,pending,yes
kha-n1906-003573,sorshisor,sorshisor,adverb,word,"slowly but surely, (as, **u ia pahia u 8or$hi'Sorh&*iL leit ia khalai."") 211 SOT STING Sot, V, to catch, as with the tips of the fingers, to pick out. fSotti, a. pure, chaste. Sotsakular, ka^n.^i, solemn promise. (Same as *' soskular."")",232,0.975,1,no,pending,yes
kha-n1906-003559,sorshisor soli-slianglew,sorshisor soli-slianglew,noun,phrase,"the fruit of a shrub resembling an areca nut* The shrub is found all over the Bhoi country,",231,0.975,1,no,pending,yes
kha-n1906-003690,sp'iem,sp'iem,adjective,word,"similar, like ; (same as sriem) .",239,0.975,1,no,pending,yes
kha-n1906-003574,spah,spah,noun,word,"wealth, riches. \^Imit, ka spah-ka j)hew.] Spain, V. to bandage, to swathe. Spar,",232,0.975,1,no,pending,yes
kha-n1906-003577,spiid-san,spiid-san,adjective,compound,"to be on the way to maturity, to be in the stage of growing (said of persons only) .",233,0.975,1,no,pending,yes
kha-n1906-003578,spur,spur,noun,word,"a coarse country cotton cloth. Spud, V. reduced in size, applicable to persons only. St^d, a, wise, clever, learned. [Imit. stad-nang,]— w, n, a learned man. [Imit. u stad-u jhad.]",233,0.975,1,no,pending,yes
kha-n1906-002511,sruti,sruti,noun,word,a prostitute.,163,0.975,1,no,pending,yes
kha-n1906-003580,stait,stait,noun,word,"chaff, husk ; — v. to be reduced.",233,0.975,1,no,pending,yes
kha-n1906-003579,stang,stang,adjective,word,"thin. Stai, (lap-), V. to wither. StM, (shi-) n. a heap.",233,0.975,1,no,pending,yes
kha-n1906-003581,star,star,noun,word,Qt head strap made of cane.,233,0.975,1,no,pending,yes
kha-n1906-003582,stein,stein,noun,word,the fibre obtained from a bark of a tree used for making thread and rope. {Bot. ViUehrunia integri folia) .,233,0.975,1,no,pending,yes
kha-n1906-003583,stem,stem,adjective,word,yellow.,233,0.975,1,no,pending,yes
kha-n1906-003584,step,step,noun,word,morning.,233,0.975,1,no,pending,yes
kha-n1906-003585,step-phyrngap,step-phyrngap,adverb,compound,early in the morning.,233,0.975,1,no,pending,yes
kha-n1906-003586,stet,stet,adverb,word,"fast, quickly, (as, "" ka rel ka laid stet shibiin."")",233,0.975,1,no,pending,yes
kha-n1906-003587,stew,stew,noun,word,"a short reed or ekra. Sti, V. to become dry or wrinkle, to shrivel.",233,0.975,1,no,pending,yes
kha-n1906-003588,stieh,stieh,noun,word,a shield. [ImU. ka stieh-ka wait.],233,0.975,1,no,pending,yes
kha-n1906-003589,sting,sting,adjective,word,"light, not heavy. t Bengali. 212 STIR SUH-SIENG Stir,",233,0.975,1,no,pending,yes
kha-n1906-003591,stoug,stoug,noun,word,"a sod, turf. Stoi, ) ad, well (heaped up), (as, '* u ei ha lum stuiig ia u khyn- Stung, ) dew kumne ?"") Suha, V. to suspect; — adj. clean, (of persons only). \_Imit. sab- suba.)",233,0.975,1,no,pending,yes
kha-n1906-003592,suba-ni,suba-ni,adverb,compound,fastidiously clean.,233,0.975,1,no,pending,yes
kha-n1906-003596,suda,suda,adjective,word,"empty, vacant; — ad. entirely, wholly, only (as, ""nga ehem tang ka shitom suda."") Sudakor, "") ■, , Bydakor, j ""' ""■ "" ''■'^'•^^^^^-",234,0.975,1,no,pending,yes
kha-n1906-003597,suh,suh,verb,word,"to sew, to thrust ; [ImiL suh-thain] ; to suffer from colio or throes. [Imit. suh-thar]; to deal in an underhand way.",234,0.975,1,no,pending,yes
kha-n1906-003603,suh-jyllai,suh-jyllai,verb,compound,to have intermittent or neuralgic pains.,234,0.975,1,no,pending,yes
kha-n1906-003604,suh-jyndong,suh-jyndong,verb,compound,"to have dysury ; ka, n. difficult urination.",234,0.975,1,no,pending,yes
kha-n1906-003600,suh-khylliap,suh-khylliap,noun,compound,hemming.,234,0.975,1,no,pending,yes
kha-n1906-003601,suh-kyndang,suh-kyndang,verb,compound,to pass a string or thread or stick through the body of a thing ; to string pieces of meat together.,234,0.975,1,no,pending,yes
kha-n1906-003605,suh-mar-iap,suh-mar-iap,verb,compound,"to make the last effort, to plunge into any enter- prise as the last resource ; to hazard.",234,0.975,1,no,pending,yes
kha-n1906-003608,suh-sieng,suh-sieng,adjective,compound,very pungent (smell). t Hindi. 213 SI^,234,0.975,1,no,pending,yes
kha-n1906-003610,suh-tak,suh-tak,noun,compound,"a long temporary stitch, a tack.",234,0.975,1,no,pending,yes
kha-n1906-003611,suh-thiecl,suh-thiecl,verb,compound,"to take root. Sdh-tok, V. to throw gently (as in playing with cowries).",234,0.975,1,no,pending,yes
kha-n1906-003598,suhbudkhia,suhbudkhia,noun,word,"a back-stitching. Suh-buit, V. to incite, to plot.",234,0.975,1,no,pending,yes
kha-n1906-003613,suid-khai,suid-khai,verb,compound,"to care, to take heed (used with ym). *suid-kynta-maramj il, n. the evil spirit who brings on headache. 'siiid-ngon, \ it, n. the evil spirit who attacks people in their even- 'suid-briew, ) ing or morning walk characterised by a stabbing pain in the sides or by hoarseness.",234,0.975,1,no,pending,yes
kha-n1906-003616,suid-niew,suid-niew,verb,compound,"to care (used negatively with ym). 'suid-tynjang, «, n. a lame demon who lives in the jungle and is known by his call of "" kaw-hoit — kaw-hoit""; it is believed that any one who calls out in response to his call is attacked by him and tickled to death. 'suid-um, ih n, the evil spirit who attacks women and causes mis- carriage or sterility. Suin, kcti 11. the sky, an atmosphere. Suit, V. to pour as a libation; to gild. [_Imit. suit-shor.] 'suit, {ahhrev. of ""ksuit""), ka, n> matter from a sore or wound; pus. Suit, V. to pour some water into the fire in order to put it out.",235,0.975,1,no,pending,yes
kha-n1906-003593,suk,suk,adjective,word,"happy, contented. \_Imit. suk-saifi.] Suka, ka, n, a four-anna piece, a s%H^ one- fourth of a rupee.",233,0.975,1,no,pending,yes
kha-n1906-003594,suki,suki,adjective,word,"slow, gradual. \Im'Lt. suki-suloi.] Slid, V. to take off, to pull out (as grain from a bunch.) fSudu,",233,0.975,1,no,pending,yes
kha-n1906-003619,suloi,suloi,noun,word,a gun. \Imit. ka suloi-ka man.],235,0.975,1,no,pending,yes
kha-n1906-003620,suloi-shamok,suloi-shamok,noun,compound,a matchlock.,235,0.975,1,no,pending,yes
kha-n1906-003621,sulom,sulom,noun,word,"dandriff on the face. Sum, V. to bathe. \Imit. sum-sleh.] Slim) v, to spear, to lance, to hurl. 214",235,0.975,1,no,pending,yes
kha-n1906-003622,sumar syngkai sumar,sumar syngkai sumar,verb,phrase,"to take care of, to be careful. [Imit. sumar-sukhdr.]",235,0.975,1,no,pending,yes
kha-n1906-003623,sunod,sunod,noun,word,"a sanad or appointment parwana. Sup, tt, n, a big basket for putting in grain, etc.",235,0.975,1,no,pending,yes
kha-n1906-003624,supdok,supdok,adverb,word,"short and stout, (as, "" i briew iba lyngkot supdoh *'). Suphu, (heh-), ad. bulky, (as, ""u briew uba beb suphu."")",236,0.975,1,no,pending,yes
kha-n1906-003625,supiw,supiw,adverb,word,"with fat and sunken eyes, (as, '' u briew uba dam supiw ki khmat."")",236,0.975,1,no,pending,yes
kha-n1906-003626,sur,sur,noun,word,"tune, voice, sound,^—si55r, v. to blow the nose. Siir, V. to stitch the mouth of a sack.",236,0.975,1,no,pending,yes
kha-n1906-003627,sur-ang,sur-ang,verb,compound,"to cover the mouth of an overfull sack with leaves, and.; then to stitch it, leaving it partially open.",236,0.975,1,no,pending,yes
kha-n1906-003628,sur-dam,sur-dam,verb,compound,to stitch so as to close an opening or rent.,236,0.975,1,no,pending,yes
kha-n1906-003629,sur-eitmat,sur-eitmat,verb,compound,to have the eye glued with eye-pus...,236,0.975,1,no,pending,yes
kha-n1906-003630,sur-eitmut,sur-eitmut,verb,compound,"to blow the nose. Suri, w. a wolf. Surik, V. to conspire or secretly consult with.",236,0.975,1,no,pending,yes
kha-n1906-003631,surok,surok,noun,word,"a road. Sur-thapbawa, r. to be covered with spider's web. Sut, ka^ n, interest. Slit, V. to pull gently ; to drag. Suwai, Ut V, particles of dust or sand.",236,0.975,1,no,pending,yes
kha-n1906-003633,suwaga,suwaga,noun,word,borax.,236,0.975,1,no,pending,yes
kha-n1906-003632,suwan,suwan,adjective,word,"satisfied, complete.",236,0.975,1,no,pending,yes
kha-n1906-003634,suwara,suwara,noun,word,saltpetre.,236,0.975,1,no,pending,yes
kha-n1906-003635,suware,suware,adverb,word,perfunctorily.,236,0.975,1,no,pending,yes
kha-n1906-003636,swdi,swdi,adjective,word,"frail, weak, infirm. Swait, V. to fly about, to hover, to prowl ; watching for opportuni- ties, to be on the look-out. Swar, V. to cross-examine. Sybak, {see sbak), ad. with a thud (as, ""nga thdp abak na ka ngdp."") Syboh, (same as sboh), ka^ ;?. manure, adhesive froth. [ J?wtV. ka sboh-ka sbur.]",236,0.975,1,no,pending,yes
kha-n1906-003637,sydang,sydang,verb,word,"to begin, to commence, (same as sdang),",236,0.975,1,no,pending,yes
kha-n1906-003665,syiang,syiang,adjective,word,high pitched.,238,0.975,1,no,pending,yes
kha-n1906-003649,syllai,syllai,noun,word,a cultivated land which has very recently been abandoned.,237,0.975,1,no,pending,yes
kha-n1906-003650,sylli,sylli,noun,word,"a small species of bamboo found on the Cherra side. """,237,0.975,1,no,pending,yes
kha-n1906-003651,syllih,syllih,noun,word,"a flying squirrel. Syllok, V. to insinuate, to take counsel together ; to have fellowship* Syllut, (pei-), ad. from one side to another, right through, clean through (pierced). Symbai, w, w. a seed.",237,0.975,1,no,pending,yes
kha-n1906-003652,symboh,symboh,noun,word,"a grain, a piece of the inside of a fruit. Bymboh-kpieng, u, n, a single bead. Sympa, ka,,n. a natural hive, as in crevices of rocks or hollow trees.",237,0.975,1,no,pending,yes
kha-n1906-003653,sympain,sympain,verb,word,"to wrap, to dress, to caress.",237,0.975,1,no,pending,yes
kha-n1906-003654,symparat,symparat,noun,word,a species of palm which generally grows on precipitous places. * Hindi. 216,237,0.975,1,no,pending,yes
kha-n1906-003655,symparbret synreit symparbrct,symparbret synreit symparbrct,noun,phrase,nettle-rash.,237,0.975,1,no,pending,yes
kha-n1906-003656,sympat,sympat,verb,word,"to whip, to thrash. Sympei, ka, n, a heap of earth in front of the hole of a mouse. Symphiah, w, 7i. a whisk. Symphlein, ad, bloodlessly (white), as, ""ubriewuba lieh sym^ phlein.^'",237,0.975,1,no,pending,yes
kha-n1906-003657,symphlen,symphlen,adjective,word,clestituto of hair.,238,0.975,1,no,pending,yes
kha-n1906-001329,symplocus racemos,symplocus racemos,adjective,phrase,A kind of tree the leaves of which are used in dyeinsj cloths.,78,0.975,1,no,pending,yes
kha-n1906-003658,syndah,syndah,adverb,word,"close by, against ; — v. to protect or put a thing bet- ween two things, (as in the sentence "" haba kit eit masi da si/)i' dah da ka trap ioh jakhlia ka met."")",238,0.975,1,no,pending,yes
kha-n1906-003659,syndam,syndam,adjective,word,"flat, low, depressed, well beaten.",238,0.975,1,no,pending,yes
kha-n1906-003660,syndem,syndem,adjective,word,flat-nosed.,238,0.975,1,no,pending,yes
kha-n1906-003661,syndim,syndim,adverb,word,"croncliingly, stealthily, (^s, '* u nongtuh u rih syndim ha khap u maw."")",238,0.975,1,no,pending,yes
kha-n1906-003663,syndon,syndon,adverb,word,"finally, once for all. Syndot-myrsiang, (Iay-), a. haying the peculiar unpleasant smell as of a jackal, smelling of musk.",238,0.975,1,no,pending,yes
kha-n1906-003662,syndong,syndong,verb,word,to roll up the clothes as when wading a stream.,238,0.975,1,no,pending,yes
kha-n1906-003664,synduk,synduk,noun,word,a box.,238,0.975,1,no,pending,yes
kha-n1906-003671,synfiiang,synfiiang,noun,word,"a collection, a contribution, subscription ; — v. to contribute, to subscribe. [B^iif. u synuiang — u bynhei.]",238,0.975,1,no,pending,yes
kha-n1906-003647,syng-it,syng-it,adjective,compound,"tight, choking.",237,0.975,1,no,pending,yes
kha-n1906-003648,syng-it-ldm,syng-it-ldm,noun,compound,"the place or saddle where two hills meet, yjig an, J ^^ 1^^^^ headed, (as, **ka khlieh kaba khiiid st/nglan**), Sylla, V. to consult, to conspire, to plot, to instigate, [/mit. sylla- syUok.] Syllang, (sat-), ad. very (hot or pungent), as from the effect of blisters.",237,0.975,1,no,pending,yes
kha-n1906-003639,syngkai-bamon symparat syngkai-bamon,syngkai-bamon symparat syngkai-bamon,noun,phrase,"a god who causes people to die by a violent death, as ia battle, by a tiger, etc.",236,0.975,1,no,pending,yes
kha-n1906-003638,syngkdi,syngkdi,noun,word,"the waist ; the loins. * Hindi, ~ ^15",236,0.975,1,no,pending,yes
kha-n1906-003640,syngken,syngken,noun,word,an uncle's (maternal) .wife.,237,0.975,1,no,pending,yes
kha-n1906-003641,syngken-kurim,syngken-kurim,noun,compound,"mother-in-law. Syngket, ka, n, a precipice.",237,0.975,1,no,pending,yes
kha-n1906-003642,syngkha,syngkha,noun,word,an armlet.,237,0.975,1,no,pending,yes
kha-n1906-003643,syngkhien,syngkhien,verb,word,to prop — ka^ n. a pillow.,237,0.975,1,no,pending,yes
kha-n1906-003644,syngkhin,syngkhin,noun,word,a bayonet.,237,0.975,1,no,pending,yes
kha-n1906-003645,syngkhlieh,syngkhlieh,noun,word,a pillow.,237,0.975,1,no,pending,yes
kha-n1906-003646,syngkhor,syngkhor,verb,word,"to snore. Syngngeit, v, to throw down to the ground with force. Syng-iang, ad, bright (red).",237,0.975,1,no,pending,yes
kha-n1906-003670,syniiia,syniiia,noun,word,"night, darkness.",238,0.975,1,no,pending,yes
